ID,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,price
1525,20140626T000000,98045,47.4855,-121.698,3.0,2.0,,34175.0,1.5,0.0,0.0,3.0,7.0,1550.0,0.0,,0.0,2300.0,35174.0,320000.0
269,20141130T000000,98072,47.7635,-122.112,3.0,2.25,3040.0,52302.0,1.0,,0.0,3.0,9.0,3040.0,0.0,,0.0,2070.0,,1000000.0
1019,20150406T000000,98117,47.6805,-122.369,3.0,1.0,,5000.0,1.0,0.0,0.0,3.0,8.0,1150.0,,1959.0,2015.0,1160.0,5000.0,717000.0
1401,20140922T000000,98055,47.4331,-122.195,3.0,1.75,1550.0,1905.0,2.0,0.0,,,,1550.0,,2005.0,0.0,1550.0,1866.0,242500.0
1404,20141017T000000,98023,47.2846,-122.341,,,,8249.0,2.0,0.0,0.0,3.0,9.0,3590.0,0.0,,0.0,2860.0,7995.0,515000.0
400,20140509T000000,98022,47.2458,-122.002,2.0,2.5,2200.0,188200.0,1.0,0.0,3.0,3.0,8.0,2200.0,,2007.0,0.0,2700.0,84942.0,705000.0
917,20140707T000000,98144,47.5945,-122.291,3.0,2.0,1640.0,,1.0,0.0,3.0,4.0,,820.0,,1924.0,,2270.0,5328.0,570000.0
1331,20140814T000000,98004,47.5861,-122.113,10.0,5.25,4590.0,10920.0,1.0,0.0,2.0,3.0,,2500.0,2090.0,2008.0,,2730.0,10400.0,1148000.0
147,20141119T000000,98023,47.3128,-122.351,3.0,,1540.0,7210.0,2.0,,0.0,4.0,7.0,,0.0,1984.0,0.0,1500.0,7210.0,252000.0
196,20150423T000000,98028,47.757,-122.228,5.0,3.5,,8309.0,2.0,,0.0,3.0,9.0,2960.0,,2001.0,0.0,1730.0,11711.0,630000.0
1326,20150412T000000,98011,47.7636,-122.216,3.0,3.5,,10344.0,2.0,0.0,0.0,3.0,10.0,,0.0,2007.0,0.0,2550.0,,699000.0
77,20150212T000000,98042,47.3673,-122.072,4.0,2.5,2180.0,,2.0,0.0,0.0,,8.0,2180.0,0.0,2004.0,0.0,2520.0,9520.0,363000.0
566,20140805T000000,98008,47.629,-122.117,4.0,2.25,2130.0,7210.0,1.0,,0.0,,7.0,1330.0,800.0,,0.0,,7896.0,534000.0
1202,20140717T000000,98199,47.6712,-122.409,2.0,,1550.0,6000.0,1.0,0.0,1.0,,7.0,1550.0,0.0,1920.0,,2360.0,6000.0,805000.0
757,20140626T000000,98027,47.5142,-122.021,3.0,,2460.0,41343.0,,0.0,0.0,,8.0,2460.0,0.0,1988.0,0.0,,53885.0,620000.0
1319,20141105T000000,98133,47.7642,-122.335,4.0,2.5,2620.0,8960.0,1.0,,0.0,5.0,,,1100.0,1955.0,0.0,1880.0,8960.0,405000.0
652,20150213T000000,98074,47.6173,-122.056,,4.0,3970.0,7314.0,2.0,0.0,,3.0,9.0,3970.0,0.0,2014.0,0.0,3560.0,5258.0,949990.0
1317,20140627T000000,98133,47.7641,-122.341,2.0,1.0,720.0,11400.0,1.0,0.0,,5.0,6.0,,0.0,1951.0,0.0,1690.0,8075.0,275500.0
1115,20150408T000000,98038,47.4167,-121.936,3.0,,3310.0,387684.0,,0.0,0.0,3.0,8.0,2160.0,1150.0,1919.0,1996.0,2340.0,189050.0,649950.0
1168,20150429T000000,98117,47.6901,-122.382,,1.0,,4046.0,1.0,0.0,0.0,3.0,7.0,,480.0,1946.0,0.0,1400.0,4046.0,487000.0
55,20150325T000000,98136,47.53,-122.388,,3.25,2230.0,5460.0,1.0,0.0,1.0,4.0,8.0,1430.0,800.0,1977.0,0.0,2070.0,5600.0,699950.0
215,20141204T000000,98038,47.4199,-121.99,3.0,,1900.0,,,,0.0,4.0,,1300.0,600.0,1971.0,0.0,2080.0,108028.0,427500.0
476,20140828T000000,98004,47.6337,-122.199,3.0,1.0,1300.0,8266.0,,0.0,0.0,4.0,7.0,1300.0,0.0,1953.0,0.0,1300.0,8707.0,650000.0
1461,20140916T000000,98038,47.3812,-122.023,3.0,2.75,2170.0,8396.0,2.0,,0.0,,7.0,,,1995.0,0.0,2170.0,8378.0,353000.0
837,20140723T000000,98116,47.574,-122.415,4.0,3.0,,2350.0,2.0,0.0,1.0,3.0,9.0,,680.0,1924.0,2011.0,1610.0,,991700.0
886,20150416T000000,98056,47.4957,-122.168,2.0,,700.0,5100.0,1.0,0.0,0.0,4.0,5.0,,0.0,1953.0,0.0,970.0,5811.0,208000.0
463,20150408T000000,98188,47.4282,-122.28,2.0,1.75,2330.0,7280.0,1.0,0.0,,,,1450.0,880.0,1982.0,0.0,1830.0,12178.0,535000.0
721,20140505T000000,98074,47.6227,-122.029,4.0,2.5,2730.0,10281.0,2.0,,2.0,,9.0,2730.0,0.0,1996.0,0.0,2750.0,,780000.0
500,20140819T000000,98146,47.5128,-122.388,2.0,,1050.0,4800.0,1.0,0.0,0.0,4.0,7.0,1050.0,,1969.0,0.0,,,325000.0
1083,20140508T000000,98056,47.531,-122.204,3.0,,2920.0,3942.0,3.0,0.0,0.0,3.0,10.0,2920.0,0.0,2008.0,0.0,2920.0,3942.0,868500.0
937,20150328T000000,98075,47.5947,-122.039,6.0,,6260.0,10955.0,,0.0,,3.0,11.0,4840.0,1420.0,,0.0,2710.0,12550.0,1180000.0
702,20140722T000000,98001,47.3378,-122.262,4.0,2.25,1500.0,5393.0,2.0,0.0,0.0,,7.0,1500.0,0.0,1999.0,0.0,1500.0,,215000.0
1588,20150402T000000,98028,47.737,-122.225,3.0,1.75,1270.0,6017.0,1.0,0.0,0.0,4.0,7.0,1030.0,240.0,1990.0,0.0,1630.0,7381.0,406000.0
1100,20141105T000000,98031,47.4193,-122.194,4.0,2.75,2330.0,,1.0,,,3.0,7.0,1800.0,530.0,1980.0,0.0,1480.0,10125.0,372000.0
1341,20140619T000000,98075,47.5895,-121.994,4.0,2.75,3010.0,,2.0,0.0,0.0,3.0,11.0,3010.0,0.0,1996.0,0.0,3330.0,12333.0,775000.0
1101,20150429T000000,98058,47.4262,-122.187,3.0,,1150.0,18200.0,1.0,0.0,0.0,5.0,7.0,1150.0,0.0,1959.0,0.0,1714.0,,465000.0
588,20140630T000000,98103,47.6982,-122.347,,2.25,1370.0,,3.0,0.0,0.0,3.0,8.0,1370.0,0.0,2005.0,0.0,1370.0,1418.0,355000.0
572,20140717T000000,98052,47.6324,-122.11,,,1910.0,3427.0,2.0,0.0,,3.0,8.0,1910.0,0.0,,,2240.0,3720.0,615000.0
417,20150325T000000,98075,47.5956,-122.009,3.0,1.0,1250.0,150117.0,1.0,0.0,0.0,3.0,7.0,,0.0,,0.0,3060.0,,475000.0
203,20150217T000000,98092,47.2558,-122.122,3.0,1.75,1628.0,286355.0,1.0,0.0,0.0,3.0,7.0,1628.0,0.0,1996.0,0.0,1490.0,,250000.0
763,20150422T000000,98045,47.5056,-121.77,3.0,2.0,2740.0,101930.0,1.0,0.0,2.0,3.0,9.0,2740.0,0.0,1999.0,0.0,,,850000.0
332,20140521T000000,98045,47.4347,-121.417,3.0,2.75,2100.0,,2.0,0.0,0.0,3.0,9.0,1510.0,590.0,1998.0,0.0,2240.0,,525000.0
896,20141002T000000,98003,47.3302,-122.305,2.0,1.0,990.0,,1.0,0.0,0.0,,7.0,990.0,0.0,1977.0,0.0,1560.0,11880.0,179000.0
1292,20140604T000000,98077,47.7309,-122.058,4.0,2.75,3370.0,12447.0,2.0,0.0,,3.0,,3370.0,0.0,1991.0,0.0,3700.0,13129.0,760000.0
750,20150403T000000,98059,47.515,-122.162,3.0,2.5,,23522.0,1.0,0.0,0.0,4.0,,1230.0,,1978.0,0.0,2340.0,23522.0,425000.0
591,20140711T000000,98008,47.6266,-122.103,4.0,2.0,1790.0,7800.0,1.0,0.0,0.0,,8.0,1790.0,0.0,1972.0,0.0,2150.0,7838.0,570000.0
857,20141017T000000,98118,47.5307,-122.277,2.0,1.0,960.0,5508.0,1.0,0.0,0.0,,6.0,770.0,190.0,,0.0,1280.0,5304.0,175000.0
504,20150508T000000,98146,47.5131,-122.383,3.0,1.0,1190.0,5280.0,,0.0,0.0,,7.0,1190.0,0.0,1957.0,0.0,,5280.0,410000.0
1569,20141230T000000,98052,47.6759,-122.114,,,2480.0,,1.0,0.0,0.0,2.0,7.0,,0.0,1955.0,0.0,2400.0,,1200000.0
244,20140722T000000,98052,47.6795,-122.104,6.0,4.5,3300.0,,2.0,0.0,0.0,3.0,,3300.0,0.0,1980.0,0.0,2470.0,7561.0,510000.0
1257,20141218T000000,98042,47.3425,-122.082,3.0,1.5,1090.0,,,0.0,0.0,3.0,6.0,1090.0,0.0,1963.0,0.0,1230.0,12196.0,200000.0
1189,20150328T000000,98144,47.5925,-122.295,2.0,1.5,980.0,853.0,2.0,0.0,,,,820.0,,2009.0,0.0,1130.0,1270.0,378000.0
1256,20150316T000000,98042,47.3427,-122.087,3.0,1.0,1300.0,10139.0,1.0,0.0,0.0,,7.0,1300.0,0.0,,2007.0,1260.0,,260000.0
1022,20140827T000000,98117,47.6963,-122.393,3.0,2.5,2220.0,2550.0,3.0,0.0,2.0,3.0,10.0,,,1990.0,0.0,2200.0,5610.0,641250.0
650,20140918T000000,98074,47.6181,-122.056,4.0,2.75,3540.0,5500.0,,0.0,0.0,3.0,,,,2014.0,,3540.0,5500.0,888990.0
722,20140514T000000,98022,47.2558,-122.024,,1.5,1590.0,131551.0,1.0,0.0,3.0,4.0,7.0,1590.0,0.0,,0.0,2280.0,,305000.0
743,20140619T000000,98038,47.4214,-122.02,3.0,1.75,1940.0,219527.0,1.0,0.0,0.0,3.0,7.0,1940.0,0.0,1991.0,0.0,2060.0,108900.0,520000.0
654,20150304T000000,98028,47.7368,-122.232,,2.75,2900.0,5803.0,2.0,0.0,0.0,3.0,9.0,,0.0,2007.0,0.0,,6212.0,637000.0
1051,20140627T000000,98103,47.661,-122.338,2.0,1.0,1500.0,3420.0,1.0,0.0,0.0,3.0,,1500.0,0.0,1902.0,0.0,2050.0,3420.0,480000.0
119,20140708T000000,98075,47.5833,-121.97,4.0,4.0,,7221.0,2.0,0.0,0.0,3.0,10.0,,0.0,2004.0,0.0,3490.0,7518.0,765000.0
1352,20150312T000000,98001,47.2599,-122.256,,2.5,2233.0,6025.0,2.0,,0.0,3.0,7.0,2233.0,0.0,,0.0,1544.0,6036.0,317500.0
355,20140801T000000,98011,47.7383,-122.22,3.0,2.5,,10637.0,2.0,0.0,,3.0,9.0,2660.0,0.0,1991.0,0.0,2590.0,8637.0,595000.0
765,20140930T000000,98045,47.5028,-121.77,3.0,1.0,1300.0,10236.0,1.0,0.0,0.0,,6.0,1300.0,0.0,1971.0,0.0,1380.0,11325.0,350000.0
241,20140505T000000,98075,47.5929,-121.989,3.0,1.75,1670.0,39639.0,,,0.0,4.0,8.0,1670.0,0.0,1976.0,,2330.0,,600000.0
1198,20141205T000000,98144,47.5926,-122.296,2.0,3.0,1790.0,1709.0,2.0,0.0,0.0,3.0,7.0,1400.0,390.0,2001.0,0.0,,1462.0,450000.0
445,20150107T000000,98177,47.7743,-122.388,4.0,2.75,3210.0,,1.0,,2.0,4.0,7.0,1810.0,1400.0,1976.0,0.0,2450.0,7360.0,750000.0
670,20141006T000000,98077,47.765,-122.045,4.0,2.5,3430.0,42775.0,2.0,0.0,0.0,,10.0,3430.0,0.0,1992.0,0.0,3190.0,,829950.0
1104,20150417T000000,98055,47.4243,-122.198,3.0,1.0,1460.0,8400.0,1.0,0.0,0.0,,7.0,1460.0,0.0,1958.0,0.0,1460.0,9600.0,235000.0
48,20140909T000000,98052,47.6989,-122.12,3.0,1.75,1790.0,9860.0,,0.0,0.0,4.0,7.0,1410.0,380.0,1978.0,0.0,1820.0,,539000.0
1253,20150220T000000,98042,47.3394,-122.091,4.0,2.25,1620.0,106722.0,,0.0,0.0,3.0,,,420.0,1980.0,0.0,1620.0,,327000.0
1002,20140829T000000,98107,47.6698,-122.361,2.0,1.0,870.0,,1.0,0.0,2.0,3.0,7.0,870.0,0.0,,0.0,1080.0,5722.0,475000.0
1530,20140703T000000,98075,47.5844,-122.081,3.0,2.5,2780.0,33503.0,1.5,0.0,1.0,4.0,8.0,2110.0,670.0,1969.0,0.0,3150.0,,1140000.0
694,20150421T000000,98001,47.3264,-122.262,,2.0,2270.0,18450.0,1.0,0.0,0.0,3.0,7.0,2270.0,0.0,,0.0,2150.0,18450.0,375000.0
922,20141222T000000,98005,47.593,-122.165,3.0,1.0,1300.0,,1.0,0.0,0.0,4.0,,1300.0,0.0,1943.0,0.0,2440.0,12196.0,400000.0
1006,20140610T000000,98117,47.6823,-122.371,4.0,1.75,2440.0,,1.0,0.0,0.0,3.0,,1340.0,,,0.0,2170.0,5000.0,566000.0
786,20140910T000000,98052,47.6761,-122.152,4.0,2.5,3340.0,,2.0,0.0,0.0,3.0,9.0,3340.0,0.0,2014.0,0.0,1560.0,,810000.0
127,20141013T000000,98075,47.5818,-121.973,4.0,,3280.0,8448.0,,0.0,0.0,3.0,10.0,3280.0,0.0,,0.0,3730.0,8030.0,785500.0
861,20141119T000000,98133,47.7513,-122.357,2.0,1.5,1820.0,,1.0,0.0,0.0,4.0,7.0,1240.0,580.0,1956.0,0.0,1400.0,,460000.0
1370,20141112T000000,98144,47.5999,-122.286,2.0,,2350.0,2390.0,3.0,0.0,2.0,,,,350.0,2007.0,0.0,1950.0,,1050000.0
1457,20150218T000000,98038,47.3828,-122.026,4.0,2.5,2320.0,10079.0,,0.0,0.0,3.0,,,0.0,1994.0,0.0,2010.0,7438.0,380000.0
720,20140618T000000,98074,47.6223,-122.026,4.0,2.5,,,2.0,0.0,0.0,3.0,9.0,2790.0,0.0,1997.0,,2780.0,7779.0,764000.0
1134,20141024T000000,98075,47.5887,-122.064,4.0,2.5,2450.0,20348.0,,0.0,0.0,3.0,8.0,1410.0,1040.0,,0.0,2450.0,50094.0,450000.0
1272,20141023T000000,98146,47.5063,-122.346,3.0,2.0,2610.0,,1.0,0.0,0.0,3.0,7.0,,,1918.0,0.0,1520.0,12180.0,310000.0
647,20150507T000000,98126,47.5322,-122.379,2.0,1.0,910.0,5525.0,1.0,0.0,0.0,2.0,6.0,,0.0,1910.0,0.0,1620.0,,370000.0
1518,20140509T000000,98146,47.489,-122.337,2.0,1.0,810.0,7980.0,1.0,0.0,0.0,1.0,6.0,810.0,0.0,1928.0,0.0,,7980.0,255000.0
222,20150410T000000,98126,47.5153,-122.37,4.0,2.5,,9000.0,2.0,0.0,0.0,2.0,7.0,1920.0,0.0,1989.0,0.0,1530.0,10474.0,425000.0
318,20140703T000000,98040,47.5639,-122.217,4.0,2.0,2490.0,,2.0,0.0,0.0,5.0,9.0,2490.0,,1968.0,0.0,2770.0,9525.0,940000.0
698,20141006T000000,98002,47.288,-122.196,3.0,1.0,1090.0,17630.0,1.0,0.0,0.0,4.0,7.0,1090.0,0.0,1962.0,0.0,1300.0,12000.0,197000.0
209,20150206T000000,98023,47.3311,-122.375,3.0,,1460.0,12367.0,2.0,1.0,,4.0,8.0,1120.0,340.0,1970.0,0.0,1970.0,18893.0,629000.0
363,20140529T000000,98053,47.6384,-121.959,3.0,2.5,2620.0,21587.0,2.0,0.0,0.0,3.0,,2620.0,,1992.0,0.0,2570.0,23650.0,672000.0
414,20140620T000000,98007,47.5911,-122.131,3.0,3.0,4910.0,,2.0,0.0,0.0,4.0,10.0,4000.0,910.0,1989.0,0.0,3540.0,,1080000.0
341,20141023T000000,98042,47.3705,-122.15,,1.75,1240.0,10956.0,1.0,0.0,0.0,3.0,6.0,1240.0,0.0,1987.0,0.0,1240.0,8137.0,240000.0
110,20140816T000000,98075,47.5888,-121.971,4.0,,3550.0,15151.0,2.0,0.0,0.0,,11.0,3550.0,0.0,2004.0,0.0,4340.0,15151.0,959900.0
78,20141103T000000,98109,47.6302,-122.344,3.0,,,1577.0,,0.0,0.0,3.0,7.0,1100.0,550.0,,0.0,1580.0,1280.0,495000.0
940,20141021T000000,98056,47.4989,-122.171,2.0,1.0,1150.0,5695.0,1.0,,0.0,4.0,6.0,1150.0,0.0,1958.0,,1150.0,5695.0,180000.0
584,20140513T000000,98103,47.6981,-122.349,7.0,4.0,3440.0,8100.0,2.0,0.0,0.0,3.0,7.0,,0.0,1970.0,,1420.0,1560.0,550000.0
906,20141124T000000,98056,47.497,-122.171,3.0,1.0,960.0,6500.0,1.0,0.0,0.0,,5.0,960.0,0.0,1954.0,0.0,1150.0,6500.0,225000.0
449,20140527T000000,98072,47.7692,-122.128,3.0,1.75,,36210.0,1.0,0.0,0.0,3.0,8.0,1930.0,0.0,1977.0,0.0,,35060.0,570000.0
1049,20150225T000000,98107,47.6705,-122.39,3.0,2.0,1250.0,1306.0,3.0,,0.0,3.0,7.0,1250.0,0.0,,0.0,1320.0,,491000.0
262,20150115T000000,98072,47.7726,-122.111,5.0,3.0,2200.0,103237.0,1.0,0.0,,3.0,7.0,1160.0,,1971.0,0.0,2300.0,103237.0,547000.0
1547,20141121T000000,98011,47.755,-122.216,,3.5,3160.0,5175.0,2.0,0.0,,3.0,9.0,3160.0,0.0,2014.0,0.0,2100.0,9351.0,660000.0
159,20140725T000000,98023,47.3061,-122.359,4.0,2.75,2390.0,7330.0,2.0,0.0,0.0,3.0,7.0,2390.0,0.0,1989.0,,,6735.0,282000.0
472,20140829T000000,98166,47.4544,-122.351,3.0,1.75,1920.0,8775.0,1.0,0.0,,3.0,7.0,1920.0,0.0,1953.0,0.0,1560.0,8100.0,380000.0
126,20150414T000000,98075,47.5805,-121.97,4.0,3.5,4070.0,,2.0,,0.0,3.0,10.0,4070.0,0.0,2004.0,0.0,4080.0,10106.0,889000.0
1273,20140522T000000,98146,47.5065,-122.338,3.0,1.0,910.0,6000.0,1.0,0.0,0.0,2.0,6.0,,0.0,1956.0,0.0,1090.0,6957.0,219900.0
369,20140630T000000,98053,47.6337,-121.961,2.0,,1200.0,24792.0,2.0,0.0,0.0,2.0,7.0,1200.0,0.0,1976.0,0.0,2150.0,24792.0,170000.0
266,20141023T000000,98072,47.7717,-122.112,3.0,3.5,2690.0,104544.0,2.0,0.0,0.0,3.0,8.0,,0.0,,,,81698.0,775000.0
465,20150313T000000,98188,47.4253,-122.283,,,,10200.0,1.0,0.0,0.0,3.0,7.0,1360.0,580.0,,0.0,,10200.0,322000.0
430,20140514T000000,98117,47.6848,-122.398,5.0,2.5,2540.0,3832.0,,0.0,0.0,5.0,,1760.0,780.0,1929.0,0.0,,5289.0,620000.0
1369,20140611T000000,98004,47.6281,-122.216,3.0,2.5,,13500.0,1.0,0.0,4.0,5.0,8.0,1520.0,1360.0,1950.0,0.0,3710.0,20486.0,1989000.0
1125,20140922T000000,98004,47.5969,-122.206,4.0,2.5,3450.0,17400.0,1.5,0.0,0.0,4.0,,2180.0,1270.0,1964.0,0.0,3770.0,19530.0,1388000.0
85,20140923T000000,98116,47.5785,-122.402,4.0,,2240.0,,2.0,0.0,0.0,4.0,,1540.0,,1940.0,0.0,1830.0,5000.0,590000.0
1190,20141110T000000,98144,47.5924,-122.295,2.0,1.0,,1133.0,2.0,0.0,0.0,,7.0,780.0,0.0,2009.0,0.0,1130.0,1270.0,370000.0
115,20140513T000000,98075,47.5868,-121.968,4.0,3.25,4400.0,16625.0,2.0,0.0,0.0,3.0,11.0,4400.0,0.0,2003.0,0.0,4440.0,15523.0,1050000.0
893,20141009T000000,98003,47.3432,-122.309,3.0,1.0,910.0,11117.0,1.0,0.0,0.0,,7.0,910.0,0.0,1955.0,0.0,1490.0,8416.0,128000.0
1184,20141216T000000,98034,47.726,-122.194,3.0,2.5,2390.0,6435.0,1.0,0.0,0.0,3.0,8.0,,790.0,1978.0,0.0,2020.0,7300.0,432500.0
885,20140611T000000,98056,47.4953,-122.169,,1.0,700.0,4700.0,1.0,0.0,,5.0,5.0,700.0,0.0,1953.0,0.0,,5200.0,200000.0
1313,20150507T000000,98053,47.6854,-122.079,3.0,2.25,2570.0,47480.0,1.0,0.0,0.0,3.0,9.0,,0.0,1979.0,0.0,2570.0,106722.0,625000.0
304,20141007T000000,98133,47.7302,-122.355,3.0,3.0,1370.0,1001.0,3.0,0.0,0.0,,8.0,1370.0,0.0,2009.0,0.0,1399.0,1151.0,327000.0
1092,20141201T000000,98003,47.3389,-122.334,,4.0,5635.0,9695.0,2.0,0.0,3.0,3.0,10.0,4360.0,1275.0,2011.0,0.0,3726.0,9765.0,950000.0
967,20140718T000000,98056,47.5104,-122.171,3.0,1.0,990.0,9950.0,1.0,0.0,0.0,5.0,7.0,990.0,0.0,1961.0,0.0,1370.0,9260.0,269950.0
1209,20140925T000000,98117,47.6985,-122.382,4.0,2.25,2530.0,,1.0,0.0,1.0,4.0,8.0,1530.0,1000.0,1957.0,0.0,2240.0,5200.0,720000.0
247,20141125T000000,98053,47.6795,-121.991,4.0,3.75,5150.0,,,0.0,3.0,3.0,11.0,4360.0,790.0,1997.0,0.0,2500.0,215186.0,2140000.0
1239,20141024T000000,98108,47.5413,-122.299,3.0,2.75,2030.0,6840.0,,0.0,0.0,3.0,7.0,1210.0,820.0,1979.0,,1910.0,6365.0,360000.0
583,20140904T000000,98103,47.6985,-122.348,3.0,1.75,,9450.0,1.0,0.0,,4.0,6.0,,500.0,,0.0,1200.0,5400.0,433500.0
895,20140717T000000,98003,47.3304,-122.304,3.0,1.0,1510.0,15022.0,1.0,0.0,0.0,3.0,7.0,1510.0,,1962.0,0.0,1510.0,12970.0,239000.0
592,20140818T000000,98052,47.6301,-122.103,5.0,2.5,3110.0,15783.0,1.0,,0.0,3.0,8.0,1720.0,1390.0,,0.0,2550.0,12220.0,580000.0
923,20150327T000000,98005,47.5897,-122.179,5.0,2.5,,24750.0,1.0,0.0,0.0,3.0,8.0,1650.0,1370.0,1965.0,,2930.0,16062.0,449228.0
483,20140627T000000,98034,47.7262,-122.233,4.0,2.25,2020.0,8424.0,,0.0,0.0,4.0,7.0,1380.0,640.0,1979.0,0.0,2030.0,7236.0,464900.0
811,20150311T000000,98052,47.6862,-122.093,3.0,2.75,2740.0,,2.0,0.0,0.0,3.0,9.0,2740.0,0.0,2004.0,0.0,2210.0,5026.0,675000.0
1440,20140609T000000,98052,47.6658,-122.149,,2.0,2030.0,9300.0,1.0,0.0,0.0,4.0,8.0,2030.0,,1976.0,0.0,,,627000.0
849,20140514T000000,98034,47.7259,-122.226,3.0,2.75,1850.0,9600.0,1.5,0.0,0.0,5.0,7.0,1850.0,0.0,1965.0,0.0,1250.0,,489200.0
1082,20150102T000000,98034,47.72,-122.236,4.0,2.75,2420.0,10200.0,1.0,0.0,,3.0,8.0,,1200.0,1962.0,0.0,,9750.0,440000.0
918,20140811T000000,98144,47.5923,-122.301,9.0,7.5,4050.0,6504.0,2.0,,0.0,,7.0,4050.0,0.0,1996.0,0.0,,3866.0,450000.0
1266,20140819T000000,98058,47.4164,-122.092,3.0,2.0,,52826.0,1.0,0.0,,3.0,7.0,1700.0,0.0,1991.0,0.0,,114728.0,429000.0
309,20141024T000000,98178,47.4932,-122.278,3.0,1.75,1800.0,9000.0,1.0,0.0,0.0,3.0,7.0,1200.0,,1961.0,0.0,980.0,,257000.0
1058,20150222T000000,98002,47.3109,-122.229,4.0,2.75,2420.0,8700.0,1.5,,0.0,4.0,7.0,2420.0,,,0.0,1070.0,4804.0,279950.0
1396,20141104T000000,98055,47.4328,-122.196,3.0,2.5,1650.0,2807.0,,0.0,0.0,3.0,7.0,1650.0,,2004.0,0.0,1460.0,1875.0,238000.0
71,20150221T000000,98040,47.5673,-122.21,5.0,3.0,3300.0,33474.0,1.0,0.0,3.0,,,1870.0,1430.0,,1991.0,3836.0,20953.0,1505000.0
217,20140904T000000,98106,47.5166,-122.361,4.0,1.0,1400.0,9384.0,1.5,0.0,0.0,,6.0,1400.0,0.0,1948.0,0.0,1600.0,8432.0,325000.0
336,20140715T000000,98045,47.476,-121.755,3.0,,1510.0,15744.0,1.0,0.0,0.0,3.0,7.0,,0.0,1985.0,0.0,1470.0,15744.0,330000.0
511,20141208T000000,98074,47.6039,-122.06,,2.75,,8279.0,2.0,,0.0,,9.0,3750.0,0.0,2001.0,0.0,,8279.0,910000.0
1374,20140819T000000,98133,47.7595,-122.356,4.0,2.25,,8817.0,1.0,0.0,0.0,3.0,7.0,1460.0,,1965.0,0.0,1880.0,8817.0,335000.0
151,20140827T000000,98023,47.3096,-122.357,3.0,2.0,,5665.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1986.0,0.0,1336.0,7080.0,225000.0
547,20140505T000000,98056,47.51,-122.185,3.0,2.5,3040.0,4535.0,2.0,0.0,0.0,3.0,9.0,,,2007.0,0.0,2670.0,4666.0,478000.0
1467,20140902T000000,98004,47.6245,-122.198,3.0,1.5,1250.0,8710.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1953.0,0.0,1750.0,9185.0,888000.0
959,20141003T000000,98056,47.4971,-122.168,3.0,1.5,1020.0,10152.0,1.0,0.0,0.0,5.0,6.0,1020.0,0.0,1959.0,0.0,1320.0,,165000.0
1499,20140505T000000,98105,47.6578,-122.286,5.0,3.5,4010.0,8510.0,2.0,,,5.0,9.0,2850.0,1160.0,1971.0,,2610.0,6128.0,1395000.0
471,20150310T000000,98031,47.4042,-122.204,,2.5,2740.0,5460.0,2.0,0.0,0.0,3.0,,2740.0,0.0,2005.0,0.0,2900.0,5971.0,370000.0
900,20140509T000000,98010,47.3397,-121.918,,2.25,3060.0,,2.0,0.0,0.0,3.0,8.0,3060.0,0.0,1992.0,0.0,2090.0,48787.0,415000.0
1069,20140825T000000,98103,47.6607,-122.333,2.0,,1170.0,1079.0,3.0,0.0,0.0,3.0,7.0,1170.0,0.0,,0.0,1170.0,1116.0,459500.0
816,20140923T000000,98052,47.6825,-122.097,3.0,2.5,1610.0,3755.0,,0.0,0.0,,7.0,,0.0,1987.0,,1300.0,,395000.0
1543,20140926T000000,98011,47.7599,-122.214,3.0,2.0,,21883.0,2.0,,,3.0,7.0,1970.0,1030.0,1998.0,0.0,,14025.0,490500.0
324,20140620T000000,98040,47.5651,-122.223,3.0,2.75,2470.0,10125.0,,0.0,0.0,3.0,8.0,2470.0,0.0,1960.0,2012.0,,,970500.0
549,20150122T000000,98008,47.6329,-122.121,3.0,1.0,1250.0,,1.0,0.0,0.0,,7.0,1250.0,0.0,1964.0,0.0,1530.0,8800.0,345000.0
563,20141106T000000,98008,47.6289,-122.119,3.0,1.75,1750.0,7200.0,,0.0,0.0,3.0,7.0,1750.0,,1966.0,0.0,1810.0,7590.0,445000.0
761,20150326T000000,98045,47.5105,-121.77,,1.0,1120.0,45302.0,1.0,0.0,2.0,4.0,5.0,1120.0,0.0,1932.0,0.0,2150.0,101930.0,240000.0
206,20140624T000000,98070,47.3312,-122.503,2.0,1.0,2034.0,,1.0,1.0,4.0,5.0,7.0,1159.0,875.0,1947.0,0.0,1156.0,15961.0,549000.0
299,20140905T000000,98133,47.7294,-122.353,,1.0,980.0,7228.0,1.5,0.0,0.0,3.0,7.0,,0.0,1946.0,,1070.0,7228.0,340000.0
498,20140519T000000,98146,47.5134,-122.388,2.0,1.5,1660.0,4680.0,1.0,0.0,,5.0,6.0,830.0,830.0,1908.0,0.0,1930.0,5400.0,368000.0
596,20140708T000000,98199,47.6461,-122.389,4.0,3.5,3960.0,6654.0,2.0,,0.0,3.0,10.0,2850.0,1110.0,2006.0,0.0,,,1195000.0
1020,20141107T000000,98117,47.6813,-122.367,4.0,3.0,2820.0,2850.0,,0.0,0.0,5.0,7.0,1860.0,960.0,1928.0,0.0,1570.0,4500.0,697000.0
